name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId
first cut: samurai duel,2024-01-17,46699,8.99,366211.0,4.945140092145561,88,indie,night eyes interactive,night eyes interactive,2193490
godsworn,2024-03-28,14834,29.99,365999.0,7.333360562268755,93,indie,thunderoak interactive,thunderoak interactive,1328990
dungeons of hinterberg,2024-07-18,15320,29.99,365533.0,10.238644949560896,94,aa,curve games,microbird games,1983260
seablip,2024-05-17,28789,14.99,361489.0,6.631394402038207,0,indie,vibedy,jardar solli,1471270
tomorrow's love puzzle,2024-01-25,40360,9.99,357315.0,4.02736735920015,72,indie,"柚元(上海)文化传媒有限公司,优酷视频",柚元(上海)文化传媒有限公司,2726890
grim clicker,2024-01-30,274957,0.0,355113.9777668873,122.75703853781792,80,indie,"evilcharm games,aleksandr golovkin",evilcharm games,1160750
republic of pirates,2024-06-19,16799,24.99,353044.0,10.567625186740496,78,indie,pqube,crazy goat games,2103470
nukitashi 2,2024-02-15,22206,24.99,348104.0,16.60275279441949,0,indie,shiravune,qruppo,2614070
internet cafe & supermarket simulator 2024,2024-05-16,27902,14.99,347352.0,15.353030320444184,87,indie,smartplaygames,smartplaygames,2738380
intravenous 2,2024-08-15,21187,19.99,346213.0,8.817770568327841,96,indie,hypetrain digital,explosive squat games,2608270
realms of bondage,2024-04-11,26401,14.99,346056.0,5.603960071763862,97,indie,pink tea,pink tea,2353700
endzone 2,2024-08-26,16983,24.99,343752.0,5.897411388827951,77,indie,assemble entertainment,gentlymad studios,2144640
the magical mixture mill,2024-03-27,25696,19.99,343656.0,14.541935899621803,85,indie,hook,glowlight,1883800
beyond good & evil - 20th anniversary edition,2024-06-24,23369,19.99,343615.0,6.166170872664671,79,aaa,ubisoft,ubisoft,2556990
concord™,2024-08-23,9512,39.99,342346.0,5.463667928003807,71,aaa,playstation publishing llc,firewalk studios,2443720
x-angels,2024-06-21,36871,10.99,341716.0,3.835195609566381,93,indie,"mango party,barance studio,mango party news",barance studio,2090810
lovey-dovey lockdown,2024-03-13,40648,9.99,341695.0,1.7328866681044426,0,indie,"mango party,lewdloco,mango party news","樹懶叫工作室,sloth gamer,maker製造機",2329630
swarm grinder,2024-04-22,61398,7.99,341153.0,5.644090790477779,82,indie,"last bite games,gamersky games",last bite games,1375900
no plan b,2024-04-03,28877,14.99,340655.0,13.046670351591878,91,indie,gfx47,gfx47,1269020
felvidek,2024-03-29,34405,10.99,340299.0,3.3707920864324303,99,indie,tutto passa,"jozef pavelka,vlado ganaj",2299900
necrosmith 2,2024-03-27,56045,7.99,339556.0,10.07948469122065,0,indie,alawar,alawar,2277320
master bladesmith,2024-06-30,14297,29.99,339360.0,10.739834315403728,75,indie,elixir games,elixir games,1194830
furnish master,2024-02-19,26791,14.99,335843.0,3.571453533283467,78,indie,alex blintsov,alex blintsov,2004080
crown wars: the black prince,2024-05-23,9548,39.99,334624.0,18.441622190968985,58,aa,nacon,artefacts studio,1658920
1000xresist,2024-05-09,19741,19.99,334157.0,6.69160734978218,97,indie,fellow traveller,sunset visitor 斜陽過客,1675830
graven,2024-01-23,17974,24.99,333332.0,6.531416022391941,62,indie,"3d realms,fulqrum publishing",slipgate ironworks™,1371690
odd realm,2024-08-16,36336,19.99,332069.0,19.791110214266443,90,indie,unknown origin games inc,unknown origin games inc,688060
9 days,2024-03-08,24560,14.99,331338.0,10.927570712807812,62,indie,mvr,mvr,2075720
little-known galaxy,2024-05-20,19170,19.99,331297.0,23.28082226944025,95,indie,carbon & kay,carbon & kay,2521600
ultros,2024-02-13,18046,24.99,329960.0,9.48568392777418,84,indie,kepler interactive,hadoque,2386310
goblin stone,2024-03-12,16012,24.99,329360.0,23.564467837801327,55,indie,orc chop games,orc chop games,1521970
the rogue prince of persia,2024-05-27,20166,19.99,328937.0,4.042430898585165,85,aaa,ubisoft,evil empire,2717880
headquarters: world war ii,2024-04-11,10073,39.99,328150.0,17.039335573177947,78,aa,slitherine ltd.,starni games,1840800
immortal family,2024-07-11,37184,13.99,327846.0,20.283770415253127,56,indie,方块游戏(cubegame),一起来修仙工作室,2013240
sinister night 2,2024-04-03,37602,9.99,327297.0,60.02804119836794,82,indie,bug inventors,bug inventors,2761670
alex jones: nwo wars,2024-01-03,20806,17.76,323316.0,1.3669062849562543,94,indie,nwo wars team,nwo wars team,2487350
pathless woods,2024-04-02,24230,19.99,318984.0,31.74362012573788,77,indie,aniya games studio,aniya games studio,1726130
bō: path of the teal lotus,2024-07-17,17722,19.99,318836.0,8.127703594245002,81,aa,humble games,"squid shock studios,christopher stair,trevor youngquist",1614440
sons of valhalla,2024-04-05,19088,19.99,316497.0,4.631982260827467,65,aa,hooded horse,pixel chest,1409830
banana,2024-04-23,30739148,0.0,312915.8051949718,26.142053584290064,85,indie,sky,"sky,aestheticspartan,o'brian",2923300
reign of guilds,2024-04-04,9654,39.99,312155.0,49.44438001420057,70,indie,atlant games ltd,atlant games ltd,716350
gestalt: steam & cinder,2024-07-16,18409,19.99,311648.0,5.862918939678536,82,indie,fireshine games,metamorphosis games,1231990
sacred x：heavens wonderland,2024-05-09,33358,0.0,311127.0,15.218051665922731,77,indie,sacred x：heavens wonderland,sacred x：heavens wonderland,2857890
songs of silence,2024-06-04,9658,39.99,310683.0,8.54394550155806,0,indie,"chimera entertainment,h2 interactive (korea and japan)",chimera entertainment,2195410
conscript,2024-07-23,17794,19.99,309785.0,8.943197928709889,95,aa,team17,"jordan mochi,catchweight studio",1286990
tavern talk,2024-06-20,20589,17.99,309239.0,8.77890297251394,92,indie,gentle troll entertainment,gentle troll entertainment,2076140
survisland / 实境求生,2024-04-14,46318,14.99,309178.0,8.71751675590061,65,indie,easy joy ltd.,super trampers studio,839630
northend tower defense,2024-09-04,64646,7.99,308936.0,4.689085364892894,82,indie,"northend games,gamersky games",northend games,1669170
galacticare,2024-05-23,12476,29.99,308759.0,13.6652980123679,91,indie,cult games,brightrock games,494730
master detective archives: rain code plus,2024-07-17,5701,59.99,307802.0,14.836618388852264,79,aa,"spike chunsoft co., ltd.","spike chunsoft co., ltd.",2903950
shadow corridor 2 雨ノ四葩,2024-03-29,20555,18.99,307662.0,33.5026854448185,87,indie,space onigiri game llc,space onigiri game llc,2310700
minds beneath us,2024-07-31,18389,19.99,306334.0,8.99478181049897,0,indie,bearbonestudio,bearbonestudio,1610440
seven lovers in the house,2024-03-26,43904,9.99,305905.0,5.261912776052523,82,indie,concrete interactive顽石发行,tofu studio,2774830
"braid, anniversary edition",2024-05-14,28250,19.99,302053.0,5.463457597179698,95,indie,"thekla, inc.","thekla, inc.",499180
isles of sea and sky,2024-05-22,18161,19.99,301453.0,10.816936790814603,92,indie,"cicada games,gamera games",cicada games,1233070
bingle bingle,2024-03-18,30163,10.99,301311.0,3.3555247951829443,87,indie,knitting games,knitting games,2789810
wings of seduction: bust 'em out!,2024-07-19,29429,12.99,299544.0,8.826653736954144,96,indie,"hide games,ramen cat studio",ramen cat studio,2455140
vigor,2024-05-16,16585,19.99,298380.0,17.057238219828335,54,aa,bohemia interactive,bohemia interactive,2818260
反转21克,2024-02-01,46368,8.99,294934.0,11.705099196192378,76,indie,想象颗粒,想象颗粒,2685620
tales of kenzera™: zau,2024-04-23,17529,19.99,292022.0,5.795633305036823,82,aaa,electronic arts,surgent studios,2316580
hololive treasure mountain,2024-07-31,36003,8.99,291300.0,8.571670578322678,97,indie,holo indie,bexide inc.,2972990
the saboteur™,2024-03-07,53376,9.99,290153.0,12.83074271799272,92,aaa,electronic arts,pandemic studios,24880
new star gp,2024-03-07,16009,29.99,286736.0,8.869371110870562,0,indie,five aces publishing ltd.,new star games ltd.,2217580
kill it with fire 2,2024-04-16,22552,14.99,286580.0,5.995546638251118,95,aa,tinybuild,casey donnellan games llc,2357000
factory town idle,2024-01-08,74350,4.99,284695.0,39.89461498709381,91,indie,erik asmussen,erik asmussen,2207490
our adventurer guild,2024-04-12,23699,14.99,284501.0,39.46176078042124,100,indie,greenguy,greenguy,2026000
fantasy map simulator,2024-09-04,43880,7.99,283947.0,2.402464122744893,0,indie,the stranger,the stranger,3035500
vaygren - lustful temptation,2024-05-15,41551,7.99,283824.0,1.331909162554531,94,indie,critical bliss,cyberframe studios,1771700
that time i got reincarnated as a slime isekai chronicles,2024-08-07,6298,49.99,283353.0,8.587601388172795,50,aa,bandai namco entertainment inc.,"zoc co.,ltd.",2197680
lovexlust,2024-09-06,10749,34.99,280098.0,1.939318005493168,72,indie,ctm,ctm,2647060
my recycling center,2024-02-01,20320,14.99,279126.0,16.77815428837053,0,indie,darius bode,darius bode,2613060
city transport simulator: tram,2024-06-20,10531,29.99,278620.0,7.81314752428626,65,indie,dovetail games,viewapp,2604480
motel manager simulator,2024-08-26,18451,17.99,277766.0,11.984054149778297,90,indie,denzone games,denzone games,2594540
the secret atelier,2024-02-26,19943,16.99,276924.0,1.732537658664651,86,indie,denpasoft,kenzsoft,2799690
coffee caravan,2024-05-20,29571,11.99,276349.0,4.877388018812072,92,indie,broccoli games,broccoli games,2649080
touhou genso wanderer -foresight-,2024-05-14,9637,34.99,275769.0,15.744549618397478,0,indie,phoenixx inc.,"aquastyle,ankaa studio",1847150
revival: recolonization,2024-04-11,11698,29.99,274280.0,7.034563470064829,84,indie,herocraft pc,herocraft pc,1306770
shut up and dance: special edition,2024-05-30,17701,17.99,273599.0,4.888716221882648,90,indie,boring games,boring games,2218930
rise of gun,2024-03-25,32764,10.99,272968.0,4.866904160347173,85,indie,pimpgamestudio,pimpgamestudio,2319640
anomaly collapse,2024-04-11,16403,19.99,272494.0,14.25436172637584,84,indie,rocketpunch games,rocketpunch games,2082410
my island,2024-05-01,42250,14.99,271974.0,6.532271264036645,68,indie,snowbaby games,snowbaby games,1004270
love challenge,2024-01-15,25372,12.99,267903.0,1.757281516373071,81,indie,"playmeow,cs game","雪山雞白郎,snowgbl",2334130
synergy,2024-05-21,13623,24.99,267742.0,9.27115182143235,86,indie,"goblinz publishing,h2 interactive co., ltd.",leikir studio,1989070
sixty four,2024-03-04,50062,5.99,267621.0,18.30170091618245,0,indie,playsaurus,oleg danilov,2659900
metal slug attack reloaded,2024-06-18,29455,9.99,264829.0,24.327025528214605,73,indie,snk corporation,snk corporation,2322440
dice kingdoms,2024-04-05,20598,14.99,264059.0,12.996371134038808,89,indie,fivemid studio,fivemid studio,1501690
black myth: wukong,2024-08-19,15517278,59.99,837793356.0,20.065040850375343,96,aaa,game science,game science,2358720
helldivers™ 2,2024-02-08,11905198,39.99,435635596.0,39.2059601690564,71,aaa,playstation publishing llc,arrowhead game studios,553850
palworld,2024-01-18,16704850,29.99,392328553.0,41.84076108534572,94,aa,pocketpair,pocketpair,1623730
sons of the forest,2024-02-22,8693478,29.99,217017892.0,17.34120548403574,86,aa,newnight,endnight games ltd,1326470
dragon's dogma 2,2024-03-21,1785028,69.99,111478291.0,31.68705023106798,0,aaa,"capcom co., ltd.","capcom co., ltd.",2054970
the first descendant,2024-06-30,4043850,0.0,102244808.0,49.8702302718194,55,aa,nexon,"nexon games co., ltd.",2074920
last epoch,2024-02-21,3300623,34.99,97723674.0,51.95523761434153,86,aa,eleventh hour games,eleventh hour games,899770
7 days to die,2024-07-25,9877443,44.99,89781931.0,85.91358519475969,89,aa,the fun pimps entertainment llc,the fun pimps,251570
v rising,2024-05-08,4784609,34.99,83614738.0,32.69529338148719,0,aa,stunlock studios,stunlock studios,1604030
manor lords,2024-04-26,2294915,39.99,63098408.0,16.702169048666715,88,aa,hooded horse,slavic magic,1363080
enshrouded,2024-01-24,2338262,29.99,57595515.0,37.76789566288458,87,aa,keen games gmbh,keen games gmbh,1203620
ghost of tsushima director's cut,2024-05-16,925123,59.99,49948315.0,26.17833373173042,92,aaa,playstation publishing llc,"sucker punch productions,nixxes software",2215430
granblue fantasy: relink,2024-01-31,1057697,59.99,49035237.0,53.90617871692726,90,aa,"cygames, inc.","cygames, inc.",881020
tekken 8,2024-01-25,734722,69.99,45285110.0,60.82372173009936,71,aaa,bandai namco entertainment,bandai namco studios inc.,1778820
hades ii,2024-05-06,1582696,29.99,42718547.0,22.847145780597383,0,aa,supergiant games,supergiant games,1145350
persona 3 reload,2024-02-01,612576,69.99,34601865.0,35.384946285028754,95,aa,sega,atlus,2161700
once human,2024-07-09,5709407,0.0,34530561.0,42.261045196968674,72,indie,starry studio,starry studio,2139460
gray zone warfare,2024-04-30,1032731,34.99,34030740.0,31.906496989180315,67,indie,"madfinger games, a.s.","madfinger games, a.s.",2479810
blade and sorcery,2024-06-17,1606175,29.99,31266686.0,19.72078698069728,97,indie,warpfrog,warpfrog,629730
the outlast trials,2024-03-05,1230011,39.99,30878209.0,24.44136754786277,94,aa,red barrels,red barrels,1304930
supermarket simulator,2024-02-20,2514219,12.99,26020639.0,18.640685149153384,94,indie,nokta games,nokta games,2670630
horizon forbidden west™ complete edition,2024-03-21,422985,59.99,22958942.0,47.24976034274703,91,aaa,playstation publishing llc,"guerrilla,nixxes software",2420110
the planet crafter,2024-04-10,1381487,23.99,21286732.0,28.17299459798124,97,indie,miju games,miju games,1284190
like a dragon: infinite wealth,2024-01-25,369330,69.99,21265220.0,38.898038241940334,91,aa,sega,ryu ga gotoku studio,2072450
balatro,2024-02-20,1602797,14.99,20479210.0,32.72552809973843,97,indie,playstack,localthunk,2379780
core keeper,2024-08-27,2023964,19.99,20361907.0,34.07567413063779,92,indie,fireshine games,pugstorm,1621690
bodycam,2024-06-07,632326,33.32,17732078.0,8.028879614183062,74,indie,reissad studio,reissad studio,2406770
chained together,2024-06-19,3946801,4.99,17039291.0,4.298188585202378,89,indie,anegar games,anegar games,2567870
no rest for the wicked,2024-04-18,517447,39.99,15949990.0,18.78873197851241,0,aa,private division,moon studios gmbh,1371980
firestone: online idle rpg,2024-04-01,335093,0.0,15689364.148647271,296.3328524525871,79,indie,holyday studios,holyday studios,1013320
warno,2024-05-23,449407,39.99,14143225.0,28.25157586674716,82,indie,eugen systems,eugen systems,1611600
f1® 24,2024-05-31,188513,69.99,10996510.0,25.24621722157666,63,aaa,electronic arts,codemasters,2488620
nba 2k25,2024-09-03,171817,69.99,10822924.0,9.623975638287607,47,aaa,2k,visual concepts,2878980
summoners war,2024-01-07,540801,0.0,10787342.0,112.85633956732288,0,indie,com2us,com2us,2426960
nightingale,2024-02-20,415122,29.99,10758811.0,26.825273305586048,64,indie,inflexion games,inflexion games,1928980
dead island 2,2024-04-22,349091,59.99,10669532.0,13.86405299768773,73,aa,deep silver,dambuster studios,934700
deep rock galactic: survivor,2024-02-14,1369698,9.99,10517722.0,21.29562386113439,86,indie,ghost ship publishing,funday games,2321470
abiotic factor,2024-05-02,520841,24.99,10501115.0,18.452732943062458,96,indie,playstack,deep field games,427410
smalland: survive the wilds,2024-02-15,469162,34.99,10468105.0,10.92605713675568,86,indie,"merge games,maximum entertainment",merge games,768200
lust goddess,2024-02-21,456707,0.0,9695496.0,33.54434298588976,48,indie,brawea ltd,brawea ltd,2808930
suicide squad: kill the justice league,2024-02-02,174510,69.99,9602451.0,15.856901582942724,72,aaa,warner bros. games,rocksteady studios,315210
pacific drive,2024-02-21,401030,29.99,9517954.0,18.18111832392309,0,indie,kepler interactive,ironwood studios,1458140
content warning,2024-04-01,1448054,7.99,9426045.0,8.945764643641505,95,aa,landfall,"thepethen,skog,zorro,wilnyl,philip",2881650
workers & resources: soviet republic,2024-06-20,456555,39.99,9363299.0,91.46189909283493,93,aa,hooded horse,3division,784150
uboat,2024-08-02,600124,29.99,9013215.0,31.07835947660008,82,aa,playway s.a.,deep water studio,494840
infection free zone,2024-04-11,452146,24.99,8739530.0,14.494431536608284,73,indie,games operators,jutsu games,1465460
dark and darker,2024-06-07,2640903,0.0,8706135.0,31.97402719520565,74,indie,ironmace,ironmace,2016590
songs of conquest,2024-05-20,501474,34.99,8641459.0,11.891151791901212,88,aa,coffee stain publishing,lavapotion,867210
gundam breaker 4,2024-08-28,156339,59.99,8440898.0,14.733899002290528,81,aa,bandai namco entertainment inc.,"crafts ＆ meister co., ltd",1672500
peglin,2024-08-27,544144,19.99,8125042.0,30.16099467784799,82,indie,"red nexus games inc.,indieark",red nexus games inc.,1296610
